"uv_GPS_Merge_val_ID","Collar_ID","Object_ID","PubName","GMT_date","LMT_date","Longitude","Latitude","Height","Locale_N","Locale_E","Locale_H","DOP","Nav","Sats_used","Validated","Main","Bkup","Temp","Valid_pos","Sex"
226236,"02935","W0422","Jämta (2935)",29-8-2007 1:30:42,29-8-2007 2:30:42,14.86,61.25,400.41,6794125.52,1449360.24,368.88,2.40,"3D",6,"Yes",3.58,3.64,20.00,2,"F"
226237,"02935","W0422","Jämta (2935)",29-8-2007 2:00:11,29-8-2007 3:00:11,14.86,61.25,398.08,6794161.66,1449599.98,366.55,2.40,"3D",6,"Yes",3.58,3.64,19.00,2,"F"
226238,"02935","W0422","Jämta (2935)",29-8-2007 2:30:12,29-8-2007 3:30:12,14.86,61.26,395.43,6794228.48,1449772.61,363.91,5.60,"3D",5,"Yes",3.58,3.64,19.00,2,"F"
226239,"02935","W0422","Jämta (2935)",29-8-2007 3:00:41,29-8-2007 4:00:41,14.87,61.26,424.88,6794212.47,1449899.83,393.36,2.60,"3D",5,"Yes",3.56,3.64,19.00,2,"F"
226240,"02935","W0422","Jämta (2935)",29-8-2007 3:30:55,29-8-2007 4:30:55,14.87,61.26,426.95,6794221.04,1449910.00,395.43,1.80,"3D",7,"Yes",3.56,3.64,19.00,2,"F"
226241,"02935","W0422","Jämta (2935)",29-8-2007 4:01:03,29-8-2007 5:01:03,14.87,61.26,443.77,6794230.04,1449899.69,412.25,5.40,"3D",5,"Yes",3.56,3.64,19.00,2,"F"
226242,"02935","W0422","Jämta (2935)",29-8-2007 4:31:01,29-8-2007 5:31:01,14.88,61.25,451.79,6793823.09,1450725.90,420.32,3.80,"3D",5,"Yes",3.56,3.64,20.00,2,"F"
226243,"02935","W0422","Jämta (2935)",29-8-2007 5:00:47,29-8-2007 6:00:47,14.88,61.24,363.20,6792989.64,1450796.40,331.76,3.00,"3D",5,"Yes",3.56,3.64,21.00,2,"F"
226244,"02935","W0422","Jämta (2935)",29-8-2007 5:30:47,29-8-2007 6:30:47,14.88,61.24,335.30,6792915.85,1450789.98,303.86,3.20,"3D",5,"Yes",3.56,3.60,22.00,2,"F"
226245,"02935","W0422","Jämta (2935)",29-8-2007 6:00:26,29-8-2007 7:00:26,14.89,61.24,317.96,6792313.79,1451057.19,286.55,3.40,"3D",6,"Yes",3.56,3.60,23.00,2,"F"
226246,"02935","W0422","Jämta (2935)",29-8-2007 6:30:43,29-8-2007 7:30:43,14.89,61.24,319.40,6792207.25,1451055.50,288.00,8.00,"3D",5,"Yes",3.56,3.58,23.00,2,"F"
226247,"02935","W0422","Jämta (2935)",29-8-2007 7:00:47,29-8-2007 8:00:47,14.89,61.24,309.04,6792122.04,1451066.86,277.64,4.40,"3D",5,"Yes",3.56,3.58,24.00,2,"F"
226248,"02935","W0422","Jämta (2935)",29-8-2007 7:31:18,29-8-2007 8:31:18,14.89,61.24,308.02,6792083.96,1451099.07,276.62,4.40,"3D",5,"Yes",3.56,3.60,25.00,2,"F"
226249,"02935","W0422","Jämta (2935)",29-8-2007 8:02:23,29-8-2007 9:02:23,14.89,61.24,318.97,6792033.84,1451026.06,287.57,11.40,"3D",5,"No",3.54,3.60,25.00,2,"F"
226250,"02935","W0422","Jämta (2935)",29-8-2007 8:30:54,29-8-2007 9:30:54,14.88,61.23,300.15,6791288.52,1450449.18,268.75,1.80,"3D",9,"Yes",3.56,3.60,26.00,2,"F"
226251,"02935","W0422","Jämta (2935)",29-8-2007 9:00:18,29-8-2007 10:00:18,14.88,61.23,293.77,6791285.63,1450447.20,262.37,4.60,"3D",7,"Yes",3.60,3.60,26.00,2,"F"
226252,"02935","W0422","Jämta (2935)",29-8-2007 9:30:10,29-8-2007 10:30:10,14.88,61.23,300.89,6791299.81,1450437.34,269.49,5.20,"3D",6,"Yes",3.60,3.60,28.00,2,"F"
226253,"02935","W0422","Jämta (2935)",29-8-2007 10:01:26,29-8-2007 11:01:26,14.88,61.23,301.52,6791300.77,1450435.43,270.12,10.60,"3D",6,"No",3.56,3.60,29.00,2,"F"
226254,"02935","W0422","Jämta (2935)",29-8-2007 10:30:25,29-8-2007 11:30:25,14.88,61.23,300.78,6791304.14,1450438.43,269.38,4.80,"3D",6,"Yes",3.60,3.60,29.00,2,"F"
226255,"02935","W0422","Jämta (2935)",29-8-2007 11:00:21,29-8-2007 12:00:21,14.88,61.23,301.41,6791296.80,1450436.53,270.01,2.80,"3D",5,"Yes",3.60,3.60,32.00,2,"F"
226256,"02935","W0422","Jämta (2935)",29-8-2007 11:30:38,29-8-2007 12:30:38,14.88,61.23,314.49,6791302.09,1450435.12,283.09,2.40,"3D",5,"Yes",3.60,3.60,32.00,2,"F"
226257,"02935","W0422","Jämta (2935)",29-8-2007 12:00:53,29-8-2007 13:00:53,14.88,61.23,290.91,6791303.43,1450438.48,259.51,2.80,"3D",6,"Yes",3.60,3.60,29.00,2,"F"
226258,"02935","W0422","Jämta (2935)",29-8-2007 12:30:28,29-8-2007 13:30:28,14.88,61.23,297.84,6791301.25,1450434.98,266.44,2.80,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
226259,"02935","W0422","Jämta (2935)",29-8-2007 13:00:47,29-8-2007 14:00:47,14.88,61.23,294.14,6791299.58,1450441.27,262.74,1.40,"3D",8,"Yes",3.60,3.60,27.00,2,"F"
226260,"02935","W0422","Jämta (2935)",29-8-2007 13:30:52,29-8-2007 14:30:52,14.87,61.23,302.97,6791236.23,1450257.27,271.57,3.20,"3D",5,"Yes",3.60,3.60,28.00,2,"F"
226261,"02935","W0422","Jämta (2935)",29-8-2007 14:00:48,29-8-2007 15:00:48,14.87,61.22,288.26,6790494.23,1450108.44,256.88,3.40,"3D",6,"Yes",3.58,3.60,28.00,2,"F"
226262,"02935","W0422","Jämta (2935)",29-8-2007 14:30:36,29-8-2007 15:30:36,14.87,61.21,292.00,6789720.49,1449986.77,260.64,3.20,"3D",5,"Yes",3.58,3.60,27.00,2,"F"
226263,"02935","W0422","Jämta (2935)",29-8-2007 15:00:43,29-8-2007 16:00:43,14.87,61.21,279.04,6789673.63,1449973.71,247.68,5.60,"3D",5,"Yes",3.58,3.60,27.00,2,"F"
226264,"02935","W0422","Jämta (2935)",29-8-2007 15:30:48,29-8-2007 16:30:48,14.86,61.22,290.29,6790211.45,1449719.36,258.90,8.00,"3D",5,"Yes",3.58,3.60,27.00,2,"F"
226265,"02935","W0422","Jämta (2935)",29-8-2007 16:00:28,29-8-2007 17:00:28,14.86,61.22,294.07,6790668.15,1449412.65,262.66,4.20,"3D",5,"Yes",3.58,3.60,24.00,2,"F"
226266,"02935","W0422","Jämta (2935)",29-8-2007 16:30:30,29-8-2007 17:30:30,14.85,61.23,302.99,6790959.56,1449116.22,271.56,9.60,"3D",5,"Yes",3.58,3.58,24.00,2,"F"
226267,"02935","W0422","Jämta (2935)",29-8-2007 17:01:48,29-8-2007 18:01:48,14.86,61.23,310.52,6791196.54,1449312.08,279.09,7.60,"3D",6,"Yes",3.56,3.58,24.00,2,"F"
226268,"02935","W0422","Jämta (2935)",29-8-2007 17:31:50,29-8-2007 18:31:50,14.85,61.23,309.65,6791434.85,1449180.24,278.21,4.00,"2D",3,"No",3.56,3.58,25.00,2,"F"
226269,"02935","W0422","Jämta (2935)",29-8-2007 18:00:53,29-8-2007 19:00:53,14.86,61.24,331.73,6792607.28,1449698.56,300.26,3.40,"3D",6,"Yes",3.56,3.58,24.00,2,"F"
226270,"02935","W0422","Jämta (2935)",29-8-2007 18:30:48,29-8-2007 19:30:48,14.87,61.24,327.83,6792896.49,1449889.12,296.36,5.20,"3D",5,"Yes",3.56,3.58,23.00,2,"F"
226271,"02935","W0422","Jämta (2935)",29-8-2007 19:00:48,29-8-2007 20:00:48,14.87,61.24,344.04,6792906.16,1449909.17,312.57,3.60,"3D",5,"Yes",3.56,3.58,22.00,2,"F"
226272,"02935","W0422","Jämta (2935)",29-8-2007 19:30:53,29-8-2007 20:30:53,14.87,61.24,347.88,6792958.81,1450100.30,316.42,3.20,"3D",5,"Yes",3.56,3.58,22.00,2,"F"
226273,"02935","W0422","Jämta (2935)",29-8-2007 20:00:47,29-8-2007 21:00:47,14.87,61.24,343.30,6792996.35,1450093.59,311.83,4.60,"3D",5,"Yes",3.56,3.58,22.00,2,"F"
226274,"02935","W0422","Jämta (2935)",29-8-2007 20:30:22,29-8-2007 21:30:22,14.87,61.24,372.19,6793022.70,1450094.34,340.72,5.40,"3D",5,"Yes",3.58,3.58,21.00,2,"F"
226275,"02935","W0422","Jämta (2935)",29-8-2007 21:03:03,29-8-2007 22:03:03,14.87,61.24,369.46,6793013.08,1450097.49,337.99,4.80,"2D",4,"No",3.56,3.60,20.00,2,"F"
226276,"02935","W0422","Jämta (2935)",29-8-2007 21:30:27,29-8-2007 22:30:27,14.87,61.24,367.92,6793003.45,1450095.31,336.45,6.00,"3D",5,"Yes",3.58,3.60,23.00,2,"F"
226277,"02935","W0422","Jämta (2935)",29-8-2007 22:01:40,29-8-2007 23:01:40,14.88,61.25,368.86,6793163.27,1450581.24,337.41,2.40,"2D",4,"No",3.54,3.60,22.00,2,"F"
226278,"02935","W0422","Jämta (2935)",29-8-2007 22:32:29,29-8-2007 23:32:29,14.89,61.24,367.34,6792688.64,1451115.75,335.92,3.20,"2D",3,"No",3.54,3.62,21.00,2,"F"
226279,"02935","W0422","Jämta (2935)",29-8-2007 23:00:50,30-8-2007 0:00:50,14.89,61.24,354.08,6792724.48,1451322.57,322.67,1.60,"3D",8,"Yes",3.56,3.62,20.00,2,"F"
226280,"02935","W0422","Jämta (2935)",29-8-2007 23:30:15,30-8-2007 0:30:15,14.90,61.24,351.42,6792713.49,1451415.70,320.01,2.00,"3D",8,"Yes",3.56,3.62,20.00,2,"F"
226281,"02935","W0422","Jämta (2935)",30-8-2007 0:00:23,30-8-2007 1:00:23,14.90,61.24,347.89,6792677.92,1451446.79,316.48,3.40,"3D",6,"Yes",3.58,3.62,19.00,2,"F"
226282,"02935","W0422","Jämta (2935)",30-8-2007 0:30:41,30-8-2007 1:30:41,14.90,61.24,337.93,6792679.49,1451443.26,306.52,3.60,"3D",5,"Yes",3.58,3.62,18.00,2,"F"
226283,"02935","W0422","Jämta (2935)",30-8-2007 1:00:29,30-8-2007 2:00:29,14.90,61.24,344.42,6792678.04,1451444.15,313.01,3.20,"3D",5,"Yes",3.58,3.62,19.00,2,"F"
226284,"02935","W0422","Jämta (2935)",30-8-2007 1:31:02,30-8-2007 2:31:02,14.90,61.24,343.49,6792679.72,1451444.69,312.08,2.60,"3D",6,"Yes",3.56,3.62,22.00,2,"F"
226285,"02935","W0422","Jämta (2935)",30-8-2007 2:00:25,30-8-2007 3:00:25,14.90,61.24,339.00,6792646.37,1451441.15,307.59,3.40,"3D",5,"Yes",3.60,3.64,21.00,2,"F"
226286,"02935","W0422","Jämta (2935)",30-8-2007 2:30:38,30-8-2007 3:30:38,14.90,61.24,338.78,6792694.96,1451414.81,307.37,3.20,"3D",5,"Yes",3.58,3.64,19.00,2,"F"
226287,"02935","W0422","Jämta (2935)",30-8-2007 3:01:19,30-8-2007 4:01:19,14.91,61.24,344.87,6792954.41,1451998.51,313.47,4.40,"3D",4,"No",3.56,3.64,19.00,2,"F"
226288,"02935","W0422","Jämta (2935)",30-8-2007 3:31:18,30-8-2007 4:31:18,14.91,61.24,361.41,6792883.56,1452085.75,330.02,3.40,"3D",5,"Yes",3.54,3.64,20.00,2,"F"
226289,"02935","W0422","Jämta (2935)",30-8-2007 4:01:10,30-8-2007 5:01:10,14.91,61.24,360.98,6792898.96,1452081.33,329.59,3.40,"3D",5,"Yes",3.54,3.64,19.00,2,"F"
226290,"02935","W0422","Jämta (2935)",30-8-2007 4:31:18,30-8-2007 5:31:18,14.91,61.24,364.90,6792916.87,1452072.80,333.51,6.40,"3D",4,"No",3.54,3.64,19.00,2,"F"
226291,"02935","W0422","Jämta (2935)",30-8-2007 5:01:02,30-8-2007 6:01:02,14.91,61.24,346.18,6792674.55,1452068.08,314.80,3.00,"3D",5,"Yes",3.54,3.64,20.00,2,"F"
226292,"02935","W0422","Jämta (2935)",30-8-2007 5:30:42,30-8-2007 6:30:42,14.91,61.24,330.38,6792603.33,1452085.67,299.00,4.80,"3D",5,"Yes",3.56,3.60,21.00,2,"F"
226293,"02935","W0422","Jämta (2935)",30-8-2007 6:00:22,30-8-2007 7:00:22,14.91,61.24,337.98,6792582.21,1452008.86,306.60,3.40,"3D",5,"Yes",3.56,3.60,21.00,2,"F"
226294,"02935","W0422","Jämta (2935)",30-8-2007 6:31:08,30-8-2007 7:31:08,14.91,61.24,339.22,6792581.97,1452011.76,307.84,2.00,"3D",7,"Yes",3.56,3.58,23.00,2,"F"
226295,"02935","W0422","Jämta (2935)",30-8-2007 7:00:42,30-8-2007 8:00:42,14.91,61.24,340.45,6792590.16,1452010.51,309.07,2.20,"3D",6,"Yes",3.58,3.60,24.00,2,"F"
226296,"02935","W0422","Jämta (2935)",30-8-2007 7:31:11,30-8-2007 8:31:11,14.91,61.24,346.49,6792585.34,1452013.73,315.11,2.40,"3D",5,"Yes",3.56,3.60,24.00,2,"F"
226297,"02935","W0422","Jämta (2935)",30-8-2007 8:00:53,30-8-2007 9:00:53,14.91,61.24,340.98,6792582.94,1452011.77,309.60,2.20,"3D",7,"Yes",3.58,3.60,25.00,2,"F"
226298,"02935","W0422","Jämta (2935)",30-8-2007 8:31:16,30-8-2007 9:31:16,14.91,61.24,346.67,6792585.10,1452007.42,315.29,5.60,"3D",6,"Yes",3.56,3.60,26.00,2,"F"
226299,"02935","W0422","Jämta (2935)",30-8-2007 9:00:53,30-8-2007 10:00:53,14.91,61.24,343.66,6792582.21,1452011.24,312.28,2.80,"3D",6,"Yes",3.58,3.60,26.00,2,"F"
226300,"02935","W0422","Jämta (2935)",30-8-2007 9:30:29,30-8-2007 10:30:29,14.91,61.24,336.78,6792571.97,1452005.44,305.40,6.00,"3D",5,"Yes",3.60,3.60,25.00,2,"F"
226301,"02935","W0422","Jämta (2935)",30-8-2007 10:02:42,30-8-2007 11:02:42,14.91,61.24,340.12,6792580.40,1452007.09,308.74,6.00,"3D",6,"Yes",3.56,3.60,26.00,2,"F"
226302,"02935","W0422","Jämta (2935)",30-8-2007 10:31:26,30-8-2007 11:31:26,14.91,61.24,339.41,6792587.87,1452012.16,308.03,7.40,"2D",3,"No",3.58,3.60,26.00,2,"F"
226303,"02935","W0422","Jämta (2935)",30-8-2007 11:00:54,30-8-2007 12:00:54,14.91,61.24,343.16,6792589.32,1452014.11,311.78,2.60,"3D",7,"Yes",3.58,3.60,26.00,2,"F"
226304,"02935","W0422","Jämta (2935)",30-8-2007 11:31:26,30-8-2007 12:31:26,14.91,61.24,335.54,6792582.46,1452011.31,304.16,4.20,"3D",6,"Yes",3.58,3.60,25.00,2,"F"
226305,"02935","W0422","Jämta (2935)",30-8-2007 12:01:02,30-8-2007 13:01:02,14.91,61.24,333.29,6792582.45,1452007.45,301.91,5.60,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
226306,"02935","W0422","Jämta (2935)",30-8-2007 12:30:48,30-8-2007 13:30:48,14.91,61.24,338.58,6792585.23,1452011.61,307.20,3.00,"3D",5,"Yes",3.58,3.60,25.00,2,"F"
226307,"02935","W0422","Jämta (2935)",30-8-2007 13:01:05,30-8-2007 14:01:05,14.91,61.24,342.36,6792584.62,1452008.89,310.98,2.20,"3D",6,"Yes",3.58,3.60,25.00,2,"F"
226308,"02935","W0422","Jämta (2935)",30-8-2007 13:30:54,30-8-2007 14:30:54,14.91,61.24,345.34,6792587.40,1452016.47,313.96,2.60,"3D",6,"Yes",3.58,3.60,26.00,2,"F"
226309,"02935","W0422","Jämta (2935)",30-8-2007 14:00:48,30-8-2007 15:00:48,14.91,61.24,346.90,6792580.32,1452022.82,315.52,4.40,"3D",5,"Yes",3.60,3.60,25.00,2,"F"
226310,"02935","W0422","Jämta (2935)",30-8-2007 14:30:53,30-8-2007 15:30:53,14.91,61.24,328.53,6792594.39,1452073.31,297.15,2.60,"3D",7,"Yes",3.58,3.60,25.00,2,"F"
226311,"02935","W0422","Jämta (2935)",30-8-2007 15:00:30,30-8-2007 16:00:30,14.91,61.24,328.24,6792528.42,1452071.53,296.86,3.00,"3D",6,"Yes",3.60,3.60,25.00,2,"F"
226312,"02935","W0422","Jämta (2935)",30-8-2007 15:30:28,30-8-2007 16:30:28,14.91,61.24,312.90,6792541.79,1452073.70,281.52,7.00,"3D",5,"Yes",3.60,3.60,25.00,2,"F"
226313,"02935","W0422","Jämta (2935)",30-8-2007 16:00:58,30-8-2007 17:00:58,14.91,61.24,321.10,6792444.04,1452353.65,289.73,5.40,"3D",5,"Yes",3.58,3.60,24.00,2,"F"
226314,"02935","W0422","Jämta (2935)",30-8-2007 16:31:06,30-8-2007 17:31:06,14.92,61.24,312.07,6792288.05,1452652.53,280.72,4.60,"3D",5,"Yes",3.56,3.60,23.00,2,"F"
226315,"02935","W0422","Jämta (2935)",30-8-2007 17:01:39,30-8-2007 18:01:39,14.92,61.24,312.21,6792938.49,1452653.90,280.84,11.00,"3D",4,"No",3.56,3.60,24.00,2,"F"
226316,"02935","W0422","Jämta (2935)",30-8-2007 17:30:51,30-8-2007 18:30:51,14.91,61.25,322.88,6793134.25,1452270.20,291.49,3.60,"3D",5,"Yes",3.56,3.58,24.00,2,"F"
226317,"02935","W0422","Jämta (2935)",30-8-2007 18:00:41,30-8-2007 19:00:41,14.91,61.25,353.86,6793148.65,1452256.28,322.47,5.20,"3D",5,"Yes",3.58,3.58,23.00,2,"F"
226318,"02935","W0422","Jämta (2935)",30-8-2007 18:31:11,30-8-2007 19:31:11,14.91,61.24,361.39,6792999.15,1452150.76,330.00,4.60,"3D",5,"Yes",3.56,3.58,23.00,2,"F"
226319,"02935","W0422","Jämta (2935)",30-8-2007 19:01:18,30-8-2007 20:01:18,14.91,61.25,357.93,6793444.24,1452451.57,326.53,8.20,"3D",4,"No",3.56,3.58,22.00,2,"F"
226320,"02935","W0422","Jämta (2935)",30-8-2007 19:31:53,30-8-2007 20:31:53,14.91,61.25,388.30,6794128.30,1452366.03,356.88,3.20,"3D",5,"Yes",3.54,3.58,22.00,2,"F"
226321,"02935","W0422","Jämta (2935)",30-8-2007 20:00:20,30-8-2007 21:00:20,14.91,61.26,388.66,6794251.79,1452414.26,357.24,2.80,"3D",5,"Yes",3.56,3.58,21.00,2,"F"
226322,"02935","W0422","Jämta (2935)",30-8-2007 20:30:41,30-8-2007 21:30:41,14.91,61.26,386.27,6794201.16,1452327.26,354.84,2.60,"3D",6,"Yes",3.56,3.58,21.00,2,"F"
226323,"02935","W0422","Jämta (2935)",30-8-2007 21:00:31,30-8-2007 22:00:31,14.90,61.26,455.64,6794272.70,1451687.19,424.19,4.60,"3D",5,"Yes",3.56,3.58,22.00,2,"F"
226324,"02935","W0422","Jämta (2935)",30-8-2007 21:30:36,30-8-2007 22:30:36,14.90,61.26,469.37,6794392.71,1451576.07,437.91,3.60,"3D",5,"Yes",3.56,3.58,22.00,2,"F"
226325,"02935","W0422","Jämta (2935)",30-8-2007 22:00:14,30-8-2007 23:00:14,14.90,61.26,474.16,6794386.60,1451536.56,442.70,4.60,"3D",5,"Yes",3.58,3.58,21.00,2,"F"
226326,"02935","W0422","Jämta (2935)",30-8-2007 22:30:53,30-8-2007 23:30:53,14.90,61.26,488.38,6794418.17,1451439.78,456.91,1.80,"3D",6,"Yes",3.56,3.60,21.00,2,"F"
226327,"02935","W0422","Jämta (2935)",30-8-2007 23:00:23,31-8-2007 0:00:23,14.89,61.26,486.07,6794377.16,1451400.84,454.60,4.00,"3D",5,"Yes",3.56,3.60,20.00,2,"F"
226328,"02935","W0422","Jämta (2935)",30-8-2007 23:30:47,31-8-2007 0:30:47,14.89,61.26,493.81,6794373.73,1451380.31,462.34,2.40,"3D",6,"Yes",3.56,3.62,21.00,2,"F"
226329,"02935","W0422","Jämta (2935)",31-8-2007 0:00:33,31-8-2007 1:00:33,14.89,61.26,473.89,6794397.48,1451386.68,442.42,3.40,"3D",5,"Yes",3.58,3.62,21.00,2,"F"
226330,"02935","W0422","Jämta (2935)",31-8-2007 0:30:42,31-8-2007 1:30:42,14.89,61.26,489.20,6794406.40,1451281.02,457.73,2.40,"3D",6,"Yes",3.56,3.62,21.00,2,"F"
226331,"02935","W0422","Jämta (2935)",31-8-2007 1:00:48,31-8-2007 2:00:48,14.89,61.26,494.56,6794402.78,1451286.71,463.09,2.40,"3D",6,"Yes",3.56,3.62,20.00,2,"F"
226332,"02935","W0422","Jämta (2935)",31-8-2007 1:30:07,31-8-2007 2:30:07,14.89,61.26,489.86,6794446.73,1451285.75,458.39,3.40,"3D",5,"Yes",3.58,3.62,20.00,2,"F"
226333,"02935","W0422","Jämta (2935)",31-8-2007 2:00:17,31-8-2007 3:00:17,14.89,61.26,494.51,6794649.13,1451078.91,463.02,4.20,"3D",5,"Yes",3.56,3.62,20.00,2,"F"
226334,"02935","W0422","Jämta (2935)",31-8-2007 2:01:00,31-8-2007 3:01:00,14.89,61.26,492.32,6794646.95,1451074.50,460.83,2.60,"3D",6,"Yes",3.54,3.62,21.00,2,"F"
226335,"02935","W0422","Jämta (2935)",31-8-2007 2:03:00,31-8-2007 3:03:00,14.89,61.26,490.19,6794644.76,1451062.81,458.70,2.60,"3D",6,"Yes",3.54,3.62,21.00,2,"F"
226336,"02935","W0422","Jämta (2935)",31-8-2007 2:05:00,31-8-2007 3:05:00,14.89,61.26,490.27,6794648.85,1451057.58,458.78,2.20,"3D",7,"Yes",3.52,3.62,21.00,2,"F"
226337,"02935","W0422","Jämta (2935)",31-8-2007 2:06:00,31-8-2007 3:06:00,14.89,61.26,487.11,6794654.63,1451056.31,455.62,2.80,"3D",6,"Yes",3.52,3.62,21.00,2,"F"
226338,"02935","W0422","Jämta (2935)",31-8-2007 2:09:00,31-8-2007 3:09:00,14.89,61.26,485.40,6794651.29,1451071.27,453.91,2.60,"3D",7,"Yes",3.52,3.62,21.00,2,"F"
226340,"02935","W0422","Jämta (2935)",31-8-2007 2:30:11,31-8-2007 3:30:11,14.89,61.26,493.47,6794638.95,1451049.53,461.98,2.00,"3D",8,"Yes",3.54,3.62,20.00,2,"F"
226341,"02935","W0422","Jämta (2935)",31-8-2007 3:00:28,31-8-2007 4:00:28,14.88,61.26,484.82,6794933.67,1450887.01,453.31,3.00,"3D",6,"Yes",3.54,3.64,20.00,2,"F"
226342,"02935","W0422","Jämta (2935)",31-8-2007 3:30:39,31-8-2007 4:30:39,14.88,61.26,483.25,6795090.99,1450703.01,451.73,1.60,"3D",7,"Yes",3.54,3.62,20.00,2,"F"
226343,"02935","W0422","Jämta (2935)",31-8-2007 4:00:44,31-8-2007 5:00:44,14.88,61.26,539.90,6795014.70,1450407.94,508.37,4.20,"3D",5,"Yes",3.54,3.62,20.00,2,"F"
226344,"02935","W0422","Jämta (2935)",31-8-2007 4:30:44,31-8-2007 5:30:44,14.87,61.26,455.22,6794416.06,1449975.50,423.70,2.20,"3D",6,"Yes",3.56,3.64,20.00,2,"F"
226345,"02935","W0422","Jämta (2935)",31-8-2007 5:00:41,31-8-2007 6:00:41,14.87,61.26,459.14,6794507.53,1449914.63,427.61,3.00,"3D",5,"Yes",3.56,3.62,20.00,2,"F"
226346,"02935","W0422","Jämta (2935)",31-8-2007 5:31:23,31-8-2007 6:31:23,14.87,61.26,471.28,6794497.89,1449913.80,439.75,3.60,"3D",6,"Yes",3.56,3.60,22.00,2,"F"
226347,"02935","W0422","Jämta (2935)",31-8-2007 6:01:06,31-8-2007 7:01:06,14.87,61.26,470.77,6794496.69,1449916.68,439.24,4.60,"3D",5,"Yes",3.56,3.60,25.00,2,"F"
226349,"02935","W0422","Jämta (2935)",31-8-2007 7:01:29,31-8-2007 8:01:29,14.87,61.26,448.62,6794489.25,1449916.63,417.09,3.40,"3D",6,"Yes",3.56,3.60,27.00,2,"F"
226350,"02935","W0422","Jämta (2935)",31-8-2007 7:31:17,31-8-2007 8:31:17,14.87,61.26,452.41,6794478.07,1449924.79,420.88,3.00,"3D",5,"Yes",3.56,3.60,26.00,2,"F"
226351,"02935","W0422","Jämta (2935)",31-8-2007 8:02:21,31-8-2007 9:02:21,14.87,61.26,454.12,6794475.04,1449918.63,422.59,2.40,"3D",5,"Yes",3.56,3.60,26.00,2,"F"
226352,"02935","W0422","Jämta (2935)",31-8-2007 8:32:03,31-8-2007 9:32:03,14.87,61.26,439.59,6794468.30,1449914.67,408.06,2.60,"3D",5,"Yes",3.56,3.60,27.00,2,"F"
226354,"02935","W0422","Jämta (2935)",31-8-2007 9:30:56,31-8-2007 10:30:56,14.87,61.26,457.55,6794475.03,1449917.15,426.02,9.40,"3D",5,"Yes",3.56,3.60,26.00,2,"F"
226355,"02935","W0422","Jämta (2935)",31-8-2007 10:01:41,31-8-2007 11:01:41,14.87,61.26,455.14,6794479.38,1449921.66,423.61,5.00,"3D",6,"Yes",3.56,3.60,26.00,2,"F"
226356,"02935","W0422","Jämta (2935)",31-8-2007 10:30:32,31-8-2007 11:30:32,14.87,61.26,444.24,6794474.33,1449918.68,412.71,4.00,"3D",5,"Yes",3.60,3.60,27.00,2,"F"
226357,"02935","W0422","Jämta (2935)",31-8-2007 11:01:35,31-8-2007 12:01:35,14.87,61.26,448.14,6794479.63,1449923.65,416.61,2.60,"3D",7,"Yes",3.58,3.60,27.00,2,"F"
226358,"02935","W0422","Jämta (2935)",31-8-2007 11:02:00,31-8-2007 12:02:00,14.87,61.26,454.86,6794481.92,1449924.39,423.33,10.80,"3D",5,"No",3.56,3.60,27.00,2,"F"
226359,"02935","W0422","Jämta (2935)",31-8-2007 11:03:00,31-8-2007 12:03:00,14.87,61.26,451.60,6794477.57,1449917.50,420.07,3.60,"3D",7,"Yes",3.56,3.60,27.00,2,"F"
226360,"02935","W0422","Jämta (2935)",31-8-2007 11:04:00,31-8-2007 12:04:00,14.87,61.26,463.13,6794479.37,1449920.63,431.60,2.40,"2D",4,"No",3.56,3.60,27.00,2,"F"
226361,"02935","W0422","Jämta (2935)",31-8-2007 11:05:00,31-8-2007 12:05:00,14.87,61.26,468.29,6794480.43,1449915.04,436.76,6.40,"3D",6,"Yes",3.56,3.60,27.00,2,"F"
226362,"02935","W0422","Jämta (2935)",31-8-2007 11:06:00,31-8-2007 12:06:00,14.87,61.26,500.15,6794492.94,1449923.41,468.62,10.60,"3D",5,"No",3.56,3.60,27.00,2,"F"
226363,"02935","W0422","Jämta (2935)",31-8-2007 11:07:00,31-8-2007 12:07:00,14.87,61.26,439.88,6794469.87,1449913.98,408.35,10.40,"3D",5,"No",3.56,3.60,28.00,2,"F"
226364,"02935","W0422","Jämta (2935)",31-8-2007 11:09:00,31-8-2007 12:09:00,14.87,61.26,456.32,6794479.37,1449916.30,424.79,6.00,"3D",6,"Yes",3.56,3.60,28.00,2,"F"
226365,"02935","W0422","Jämta (2935)",31-8-2007 11:11:00,31-8-2007 12:11:00,14.87,61.26,427.30,6794471.94,1449919.22,395.77,5.80,"3D",6,"Yes",3.56,3.60,28.00,2,"F"
226366,"02935","W0422","Jämta (2935)",31-8-2007 11:13:00,31-8-2007 12:13:00,14.87,61.26,436.25,6794474.34,1449919.71,404.72,5.60,"3D",6,"Yes",3.54,3.60,28.00,2,"F"
226367,"02935","W0422","Jämta (2935)",31-8-2007 11:14:00,31-8-2007 12:14:00,14.87,61.26,450.56,6794475.28,1449919.15,419.03,4.40,"3D",7,"Yes",3.56,3.60,28.00,2,"F"
226368,"02935","W0422","Jämta (2935)",31-8-2007 11:15:00,31-8-2007 12:15:00,14.87,61.26,450.56,6794475.28,1449919.15,419.03,5.40,"3D",6,"Yes",3.54,3.60,28.00,2,"F"
